family,regime,model,mode,domain,split,tokenizer_a,tokenizer_b,num_problems,method_a_mean,method_b_mean,mean_diff_b_minus_a,ci95_low,ci95_high,a_better_problem_count,b_better_problem_count,p_value,test,holm_p_value,significant_0_05,holm_family
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,validation,graphbpe,random,3,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-interpolation,graphbpe,random,3,0.7777777777777777,0.0,-0.7777777777777777,-1.0,-0.6666666666666666,3,0,0.2462376881155942,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,blocks,test-extrapolation,graphbpe,random,20,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,validation,graphbpe,random,2,1.0,0.0,-1.0,-1.0,-1.0,2,0,0.5008249587520623,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-interpolation,graphbpe,random,3,1.0,0.3333333333333333,-0.6666666666666666,-1.0,0.0,2,0,0.5014249287535624,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,gripper,test-extrapolation,graphbpe,random,16,1.0,0.0,-1.0,-1.0,-1.0,16,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,validation,graphbpe,random,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-interpolation,graphbpe,random,9,0.1111111111111111,0.18518518518518517,0.07407407407407407,-0.07407407407407408,0.25925925925925924,1,2,0.7481625918704065,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,logistics,test-extrapolation,graphbpe,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,validation,graphbpe,random,24,0.5416666666666666,0.4583333333333333,-0.08333333333333333,-0.2777777777777778,0.09722222222222221,6,6,0.4847757612119394,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-interpolation,graphbpe,random,37,0.7567567567567568,0.7837837837837838,0.02702702702702702,-0.0900900900900901,0.14436936936936612,4,5,0.7619619019049048,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::state,all_domains,lstm,state,visitall-from-everywhere,test-extrapolation,graphbpe,random,219,0.0958904109589041,0.045662100456621,-0.0502283105022831,-0.0867579908675799,-0.015220700152207004,20,14,0.008249587520623968,Paired sign-flip on per-problem seed-mean solved outcomes,0.7507124643767812,False,pairwise::all_domains::lstm::state
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,blocks,validation,wl,simhash,3,0.3333333333333333,0.0,-0.3333333333333333,-0.6666666666666666,0.0,2,0,0.49887505624718764,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,blocks,test-interpolation,wl,simhash,3,0.8888888888888888,0.0,-0.8888888888888888,-1.0,-0.6666666666666666,3,0,0.24933753312334384,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,blocks,test-extrapolation,wl,simhash,20,0.06666666666666667,0.0,-0.06666666666666667,-0.15,0.0,3,0,0.24938753062346883,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,gripper,validation,wl,simhash,2,0.6666666666666666,0.5,-0.16666666666666663,-0.6666666666666666,0.33333333333333337,1,1,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,gripper,test-interpolation,wl,simhash,3,0.7777777777777777,0.3333333333333333,-0.4444444444444444,-0.6666666666666666,0.0,2,0,0.5034748262586871,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,gripper,test-extrapolation,wl,simhash,16,0.2708333333333333,0.25,-0.020833333333333308,-0.24999999999999997,0.2291666666666667,11,4,0.999850007499625,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,logistics,validation,wl,simhash,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,logistics,test-interpolation,wl,simhash,9,0.18518518518518517,0.07407407407407407,-0.1111111111111111,-0.2962962962962963,0.07407407407407407,3,1,0.49232538373081347,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,logistics,test-extrapolation,wl,simhash,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,visitall-from-everywhere,validation,wl,simhash,24,1.0,0.40277777777777773,-0.5972222222222222,-0.7777777777777778,-0.40277777777777785,15,0,9.99950002499875e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.011099445027748612,True,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,visitall-from-everywhere,test-interpolation,wl,simhash,37,1.0,0.7027027027027027,-0.2972972972972973,-0.4414414414414415,-0.16216216216216217,12,0,0.0006499675016249188,Paired sign-flip on per-problem seed-mean solved outcomes,0.06694665266736663,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,visitall-from-everywhere,test-extrapolation,wl,simhash,219,0.969558599695586,0.0700152207001522,-0.8995433789954338,-0.9284627092846272,-0.867579908675799,212,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,blocks,validation,wl,shortest_path,3,0.3333333333333333,0.0,-0.3333333333333333,-0.6666666666666666,0.0,2,0,0.5022248887555623,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,blocks,test-interpolation,wl,shortest_path,3,0.8888888888888888,0.0,-0.8888888888888888,-1.0,-0.6666666666666666,3,0,0.2439378031098445,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,blocks,test-extrapolation,wl,shortest_path,20,0.06666666666666667,0.0,-0.06666666666666667,-0.15,0.0,3,0,0.24358782060896955,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,gripper,validation,wl,shortest_path,2,0.6666666666666666,0.5,-0.16666666666666666,-0.3333333333333333,0.0,1,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,gripper,test-interpolation,wl,shortest_path,3,0.7777777777777777,0.6666666666666666,-0.11111111111111112,-0.3333333333333333,0.3333333333333333,2,1,0.744112794360282,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,gripper,test-extrapolation,wl,shortest_path,16,0.2708333333333333,0.020833333333333332,-0.25,-0.3333333333333333,-0.14583333333333331,13,1,0.0017499125043747813,Paired sign-flip on per-problem seed-mean solved outcomes,0.17149142542872856,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,logistics,validation,wl,shortest_path,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,logistics,test-interpolation,wl,shortest_path,9,0.18518518518518517,0.25925925925925924,0.07407407407407411,-0.1111111111111111,0.2592592592592593,2,3,0.37328133593320334,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,logistics,test-extrapolation,wl,shortest_path,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,visitall-from-everywhere,validation,wl,shortest_path,24,1.0,0.9583333333333334,-0.041666666666666664,-0.08333333333333336,0.0,3,0,0.2448377581120944,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,visitall-from-everywhere,test-interpolation,wl,shortest_path,37,1.0,1.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,visitall-from-everywhere,test-extrapolation,wl,shortest_path,219,0.969558599695586,0.9923896499238964,0.0228310502283105,0.0091324200913242,0.03652968036529681,4,19,0.0027498625068746564,Paired sign-flip on per-problem seed-mean solved outcomes,0.2667366631668417,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,blocks,validation,wl,graphbpe,3,0.3333333333333333,0.0,-0.3333333333333333,-0.6666666666666666,0.0,2,0,0.5020248987550623,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,blocks,test-interpolation,wl,graphbpe,3,0.8888888888888888,0.5555555555555555,-0.3333333333333333,-0.6666666666666666,0.0,2,0,0.5005249737513124,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,blocks,test-extrapolation,wl,graphbpe,20,0.06666666666666667,0.0,-0.06666666666666667,-0.15,0.0,3,0,0.2528373581320934,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,gripper,validation,wl,graphbpe,2,0.6666666666666666,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0,2,0.504674766261687,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,gripper,test-interpolation,wl,graphbpe,3,0.7777777777777777,1.0,0.22222222222222224,0.0,0.3333333333333333,0,2,0.49347532623368834,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,gripper,test-extrapolation,wl,graphbpe,16,0.2708333333333333,0.8541666666666666,0.5833333333333333,0.4583333333333333,0.7083333333333334,0,16,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,logistics,validation,wl,graphbpe,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,logistics,test-interpolation,wl,graphbpe,9,0.18518518518518517,0.1111111111111111,-0.07407407407407406,-0.2222222222222222,0.07407407407407408,3,1,0.6220688965551723,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,logistics,test-extrapolation,wl,graphbpe,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,visitall-from-everywhere,validation,wl,graphbpe,24,1.0,0.5416666666666666,-0.4583333333333333,-0.6666666666666666,-0.25,11,0,0.00119994000299985,Paired sign-flip on per-problem seed-mean solved outcomes,0.11879406029698515,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,visitall-from-everywhere,test-interpolation,wl,graphbpe,37,1.0,0.7567567567567568,-0.24324324324324326,-0.3783783783783784,-0.10810810810810811,9,0,0.004049797510124494,Paired sign-flip on per-problem seed-mean solved outcomes,0.3847307634618269,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,visitall-from-everywhere,test-extrapolation,wl,graphbpe,219,0.969558599695586,0.0958904109589041,-0.873668188736682,-0.9117199391171994,-0.8325722983257229,198,0,4.999750012499375e-05,Paired sign-flip on per-problem seed-mean solved outcomes,0.00599970001499925,True,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,blocks,validation,wl,random,3,0.3333333333333333,0.0,-0.3333333333333333,-0.6666666666666666,0.0,2,0,0.4955252237388131,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,blocks,test-interpolation,wl,random,3,0.8888888888888888,0.0,-0.8888888888888888,-1.0,-0.6666666666666666,3,0,0.25313734313284336,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,blocks,test-extrapolation,wl,random,20,0.06666666666666667,0.0,-0.06666666666666667,-0.15,0.0,3,0,0.2520373981300935,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,gripper,validation,wl,random,2,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,gripper,test-interpolation,wl,random,3,0.7777777777777777,0.4444444444444444,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,3,0,0.2517874106294685,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,gripper,test-extrapolation,wl,random,16,0.2708333333333333,0.35416666666666663,0.08333333333333331,-0.06249999999999999,0.22916666666666666,3,5,0.4371281435928204,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,logistics,validation,wl,random,4,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,logistics,test-interpolation,wl,random,9,0.18518518518518517,0.18518518518518517,6.1679056923619804e-18,-0.25925925925925924,0.25925925925925924,3,3,0.9072046397680116,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,logistics,test-extrapolation,wl,random,18,0.0,0.0,0.0,0.0,0.0,0,0,1.0,Paired sign-flip on per-problem seed-mean solved outcomes,1.0,False,pairwise::all_domains::lstm::delta
pairwise::all_domains::lstm::delta,all_domains,lstm,delta,visitall-from-everywhere,validation,wl,random,24,1.0,0.5138888888888888,-0.48611111111111116,-0.6805555555555557,-0.2916666666666667,13,0,0.0002999850007499625,Paired sign-flip on per-problem seed-mean solved outcomes,0.032098395080245985,True,pairwise::all_domains::lstm::delta
