regime,seed,tokenizer,model,mode,domain,split,embedding_dim,fit_strategy,result_file,num_problems,solved_rate,exec_rate,avg_plan_len
domain_dependent,13,shortest_path,xgboost,state,gripper,test-extrapolation,28,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_state\gripper_shortest_path_test-extrapolation_state_results.json,16,0.0,1.0,310.0
domain_dependent,13,shortest_path,xgboost,state,logistics,validation,32,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_state\logistics_shortest_path_validation_state_results.json,4,0.0,1.0,150.0
domain_dependent,13,shortest_path,xgboost,state,logistics,test-interpolation,32,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_state\logistics_shortest_path_test-interpolation_state_results.json,9,0.2222222222222222,1.0,112.0
domain_dependent,13,shortest_path,xgboost,state,logistics,test-extrapolation,32,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_state\logistics_shortest_path_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
domain_dependent,13,shortest_path,xgboost,state,visitall-from-everywhere,validation,27,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_state\visitall-from-everywhere_shortest_path_validation_state_results.json,24,1.0,1.0,19.291666666666668
domain_dependent,13,shortest_path,xgboost,state,visitall-from-everywhere,test-interpolation,27,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_state\visitall-from-everywhere_shortest_path_test-interpolation_state_results.json,37,1.0,1.0,9.18918918918919
domain_dependent,13,shortest_path,xgboost,state,visitall-from-everywhere,test-extrapolation,27,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_state\visitall-from-everywhere_shortest_path_test-extrapolation_state_results.json,219,0.9497716894977168,1.0,71.63013698630137
domain_dependent,13,shortest_path,xgboost,delta,blocks,validation,30,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_delta\blocks_shortest_path_validation_delta_results.json,3,0.0,1.0,45.333333333333336
domain_dependent,13,shortest_path,xgboost,delta,blocks,test-interpolation,30,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_delta\blocks_shortest_path_test-interpolation_delta_results.json,3,0.0,1.0,26.0
domain_dependent,13,shortest_path,xgboost,delta,blocks,test-extrapolation,30,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_delta\blocks_shortest_path_test-extrapolation_delta_results.json,20,0.0,1.0,64.2
domain_dependent,13,shortest_path,xgboost,delta,gripper,validation,28,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_delta\gripper_shortest_path_validation_delta_results.json,2,0.0,1.0,135.0
domain_dependent,13,shortest_path,xgboost,delta,gripper,test-interpolation,28,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_delta\gripper_shortest_path_test-interpolation_delta_results.json,3,0.0,1.0,92.0
domain_dependent,13,shortest_path,xgboost,delta,gripper,test-extrapolation,28,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_delta\gripper_shortest_path_test-extrapolation_delta_results.json,16,0.0,1.0,310.0
domain_dependent,13,shortest_path,xgboost,delta,logistics,validation,32,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_delta\logistics_shortest_path_validation_delta_results.json,4,0.0,1.0,150.0
domain_dependent,13,shortest_path,xgboost,delta,logistics,test-interpolation,32,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_delta\logistics_shortest_path_test-interpolation_delta_results.json,9,0.1111111111111111,1.0,132.11111111111111
domain_dependent,13,shortest_path,xgboost,delta,logistics,test-extrapolation,32,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_delta\logistics_shortest_path_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
domain_dependent,13,shortest_path,xgboost,delta,visitall-from-everywhere,validation,27,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_delta\visitall-from-everywhere_shortest_path_validation_delta_results.json,24,1.0,1.0,18.833333333333332
domain_dependent,13,shortest_path,xgboost,delta,visitall-from-everywhere,test-interpolation,27,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_delta\visitall-from-everywhere_shortest_path_test-interpolation_delta_results.json,37,1.0,1.0,8.513513513513514
domain_dependent,13,shortest_path,xgboost,delta,visitall-from-everywhere,test-extrapolation,27,domain_specific,outputs\domain_dependent\results\seed_13\shortest_path\xgboost_delta\visitall-from-everywhere_shortest_path_test-extrapolation_delta_results.json,219,1.0,1.0,61.25114155251141
domain_dependent,13,graphbpe,lstm,state,blocks,validation,84,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_state\blocks_graphbpe_validation_state_results.json,3,0.0,1.0,100.0
domain_dependent,13,graphbpe,lstm,state,blocks,test-interpolation,84,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_state\blocks_graphbpe_test-interpolation_state_results.json,3,0.3333333333333333,1.0,67.33333333333333
domain_dependent,13,graphbpe,lstm,state,blocks,test-extrapolation,84,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_state\blocks_graphbpe_test-extrapolation_state_results.json,20,0.0,1.0,125.0
domain_dependent,13,graphbpe,lstm,state,gripper,validation,58,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_state\gripper_graphbpe_validation_state_results.json,2,1.0,1.0,39.0
domain_dependent,13,graphbpe,lstm,state,gripper,test-interpolation,58,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_state\gripper_graphbpe_test-interpolation_state_results.json,3,1.0,1.0,21.0
domain_dependent,13,graphbpe,lstm,state,gripper,test-extrapolation,58,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_state\gripper_graphbpe_test-extrapolation_state_results.json,16,1.0,1.0,109.0
domain_dependent,13,graphbpe,lstm,state,logistics,validation,102,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_state\logistics_graphbpe_validation_state_results.json,4,0.0,1.0,150.0
domain_dependent,13,graphbpe,lstm,state,logistics,test-interpolation,102,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_state\logistics_graphbpe_test-interpolation_state_results.json,9,0.1111111111111111,1.0,124.66666666666667
domain_dependent,13,graphbpe,lstm,state,logistics,test-extrapolation,102,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_state\logistics_graphbpe_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
domain_dependent,13,graphbpe,lstm,state,visitall-from-everywhere,validation,104,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_state\visitall-from-everywhere_graphbpe_validation_state_results.json,24,0.5416666666666666,1.0,101.58333333333333
domain_dependent,13,graphbpe,lstm,state,visitall-from-everywhere,test-interpolation,104,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_state\visitall-from-everywhere_graphbpe_test-interpolation_state_results.json,37,0.7567567567567568,1.0,21.0
domain_dependent,13,graphbpe,lstm,state,visitall-from-everywhere,test-extrapolation,104,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_state\visitall-from-everywhere_graphbpe_test-extrapolation_state_results.json,219,0.0958904109589041,1.0,460.56164383561645
domain_dependent,13,graphbpe,lstm,delta,blocks,validation,84,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_delta\blocks_graphbpe_validation_delta_results.json,3,0.0,1.0,100.0
domain_dependent,13,graphbpe,lstm,delta,blocks,test-interpolation,84,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_delta\blocks_graphbpe_test-interpolation_delta_results.json,3,0.0,1.0,99.33333333333333
domain_dependent,13,graphbpe,lstm,delta,blocks,test-extrapolation,84,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_delta\blocks_graphbpe_test-extrapolation_delta_results.json,20,0.0,1.0,117.8
domain_dependent,13,graphbpe,lstm,delta,gripper,validation,58,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_delta\gripper_graphbpe_validation_delta_results.json,2,1.0,1.0,39.0
domain_dependent,13,graphbpe,lstm,delta,gripper,test-interpolation,58,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_delta\gripper_graphbpe_test-interpolation_delta_results.json,3,1.0,1.0,21.0
domain_dependent,13,graphbpe,lstm,delta,gripper,test-extrapolation,58,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_delta\gripper_graphbpe_test-extrapolation_delta_results.json,16,1.0,1.0,109.0
domain_dependent,13,graphbpe,lstm,delta,logistics,validation,102,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_delta\logistics_graphbpe_validation_delta_results.json,4,0.0,1.0,150.0
domain_dependent,13,graphbpe,lstm,delta,logistics,test-interpolation,102,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_delta\logistics_graphbpe_test-interpolation_delta_results.json,9,0.1111111111111111,1.0,124.66666666666667
domain_dependent,13,graphbpe,lstm,delta,logistics,test-extrapolation,102,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_delta\logistics_graphbpe_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
domain_dependent,13,graphbpe,lstm,delta,visitall-from-everywhere,validation,104,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_delta\visitall-from-everywhere_graphbpe_validation_delta_results.json,24,0.5416666666666666,1.0,101.58333333333333
domain_dependent,13,graphbpe,lstm,delta,visitall-from-everywhere,test-interpolation,104,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_delta\visitall-from-everywhere_graphbpe_test-interpolation_delta_results.json,37,0.7567567567567568,1.0,21.0
domain_dependent,13,graphbpe,lstm,delta,visitall-from-everywhere,test-extrapolation,104,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\lstm_delta\visitall-from-everywhere_graphbpe_test-extrapolation_delta_results.json,219,0.0958904109589041,1.0,460.56164383561645
domain_dependent,13,graphbpe,xgboost,state,blocks,validation,84,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_state\blocks_graphbpe_validation_state_results.json,3,0.0,1.0,100.0
domain_dependent,13,graphbpe,xgboost,state,blocks,test-interpolation,84,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_state\blocks_graphbpe_test-interpolation_state_results.json,3,0.0,1.0,100.0
domain_dependent,13,graphbpe,xgboost,state,blocks,test-extrapolation,84,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_state\blocks_graphbpe_test-extrapolation_state_results.json,20,0.0,1.0,125.0
domain_dependent,13,graphbpe,xgboost,state,gripper,validation,58,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_state\gripper_graphbpe_validation_state_results.json,2,1.0,1.0,37.0
domain_dependent,13,graphbpe,xgboost,state,gripper,test-interpolation,58,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_state\gripper_graphbpe_test-interpolation_state_results.json,3,1.0,1.0,19.0
domain_dependent,13,graphbpe,xgboost,state,gripper,test-extrapolation,58,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_state\gripper_graphbpe_test-extrapolation_state_results.json,16,1.0,1.0,107.0
domain_dependent,13,graphbpe,xgboost,state,logistics,validation,102,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_state\logistics_graphbpe_validation_state_results.json,4,0.0,1.0,150.0
domain_dependent,13,graphbpe,xgboost,state,logistics,test-interpolation,102,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_state\logistics_graphbpe_test-interpolation_state_results.json,9,0.2222222222222222,1.0,117.11111111111111
domain_dependent,13,graphbpe,xgboost,state,logistics,test-extrapolation,102,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_state\logistics_graphbpe_test-extrapolation_state_results.json,18,0.0,1.0,293.3333333333333
domain_dependent,13,graphbpe,xgboost,state,visitall-from-everywhere,validation,104,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_state\visitall-from-everywhere_graphbpe_validation_state_results.json,24,0.5416666666666666,1.0,101.58333333333333
domain_dependent,13,graphbpe,xgboost,state,visitall-from-everywhere,test-interpolation,104,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_state\visitall-from-everywhere_graphbpe_test-interpolation_state_results.json,37,0.7567567567567568,1.0,21.0
domain_dependent,13,graphbpe,xgboost,state,visitall-from-everywhere,test-extrapolation,104,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_state\visitall-from-everywhere_graphbpe_test-extrapolation_state_results.json,219,0.0958904109589041,1.0,460.56164383561645
domain_dependent,13,graphbpe,xgboost,delta,blocks,validation,84,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_delta\blocks_graphbpe_validation_delta_results.json,3,0.0,1.0,100.0
domain_dependent,13,graphbpe,xgboost,delta,blocks,test-interpolation,84,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_delta\blocks_graphbpe_test-interpolation_delta_results.json,3,0.0,1.0,60.666666666666664
domain_dependent,13,graphbpe,xgboost,delta,blocks,test-extrapolation,84,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_delta\blocks_graphbpe_test-extrapolation_delta_results.json,20,0.0,1.0,120.8
domain_dependent,13,graphbpe,xgboost,delta,gripper,validation,58,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_delta\gripper_graphbpe_validation_delta_results.json,2,1.0,1.0,37.0
domain_dependent,13,graphbpe,xgboost,delta,gripper,test-interpolation,58,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_delta\gripper_graphbpe_test-interpolation_delta_results.json,3,1.0,1.0,19.0
domain_dependent,13,graphbpe,xgboost,delta,gripper,test-extrapolation,58,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_delta\gripper_graphbpe_test-extrapolation_delta_results.json,16,1.0,1.0,107.0
domain_dependent,13,graphbpe,xgboost,delta,logistics,validation,102,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_delta\logistics_graphbpe_validation_delta_results.json,4,0.0,1.0,150.0
domain_dependent,13,graphbpe,xgboost,delta,logistics,test-interpolation,102,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_delta\logistics_graphbpe_test-interpolation_delta_results.json,9,0.2222222222222222,1.0,117.11111111111111
domain_dependent,13,graphbpe,xgboost,delta,logistics,test-extrapolation,102,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_delta\logistics_graphbpe_test-extrapolation_delta_results.json,18,0.0,1.0,293.3333333333333
domain_dependent,13,graphbpe,xgboost,delta,visitall-from-everywhere,validation,104,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_delta\visitall-from-everywhere_graphbpe_validation_delta_results.json,24,0.5416666666666666,1.0,101.58333333333333
domain_dependent,13,graphbpe,xgboost,delta,visitall-from-everywhere,test-interpolation,104,domain_specific,outputs\domain_dependent\results\seed_13\graphbpe\xgboost_delta\visitall-from-everywhere_graphbpe_test-interpolation_delta_results.json,37,0.7567567567567568,1.0,21.0
